x y z p
1.75 0.75 0 -14.7722
1.75 0.85 0 -13.9641
1.75 0.95 0 -13.1387
1.75 1.05 0 -12.2747
1.75 1.15 0 -11.348
1.75 1.25 0 -10.3328
1.75 1.35 0 -9.20422
1.75 1.45 0 -7.94281
1.75 1.55 0 -6.54009
1.75 1.65 0 -5.00294
1.75 1.75 0 -3.35514
1.75 1.85 0 -1.63463
1.75 1.95 0 0.113327
1.75 2.05 0 1.84493
1.75 2.15 0 3.52508
1.75 2.25 0 5.13001
1.75 2.35 0 6.64375
1.75 2.45 0 8.04916
1.75 2.55 0 9.31642
1.75 2.65 0 10.3924
1.75 2.75 0 11.1931
1.75 2.85 0 11.5933
1.75 2.95 0 11.3459
1.75 3.05 0 9.47697
1.85 0.05 0 -18.1763
1.85 0.15 0 -18.5997
1.85 0.25 0 -17.7614
1.85 0.35 0 -16.8983
1.85 0.45 0 -16.0716
1.85 0.55 0 -15.2587
1.85 0.65 0 -14.4363
1.85 0.75 0 -13.5844
1.85 0.85 0 -12.6847
1.85 0.95 0 -11.7187
1.85 1.05 0 -10.6669
1.85 1.15 0 -9.50834
1.85 1.25 0 -8.22239
1.85 1.35 0 -6.79116
1.85 1.45 0 -5.2032
1.85 1.55 0 -3.4569
1.85 1.65 0 -1.56251
1.85 1.75 0 0.458359
1.85 1.85 0 2.57581
1.85 1.95 0 4.75637
1.85 2.05 0 6.96726
1.85 2.15 0 9.17806
1.85 2.25 0 11.3587
1.85 2.35 0 13.4735
1.85 2.45 0 15.4733
1.85 2.55 0 17.2879
1.85 2.65 0 18.8214
1.85 2.75 0 19.95
1.85 2.85 0 20.5033
1.85 2.95 0 20.1009
1.85 3.05 0 16.9781
1.95 0.05 0 -16.1512
1.95 0.15 0 -16.7219
1.95 0.25 0 -16.1332
1.95 0.35 0 -15.4655
1.95 0.45 0 -14.7714
1.95 0.55 0 -14.031
1.95 0.65 0 -13.2241
1.95 0.75 0 -12.3335
1.95 0.85 0 -11.3434
1.95 0.95 0 -10.2383
1.95 1.05 0 -9.00194
1.95 1.15 0 -7.61798
1.95 1.25 0 -6.071
1.95 1.35 0 -4.34849
1.95 1.45 0 -2.44317
1.95 1.55 0 -0.35478
1.95 1.65 0 1.90925
1.95 1.75 0 4.33457
1.95 1.85 0 6.90166
1.95 1.95 0 9.58746
1.95 2.05 0 12.3654
1.95 2.15 0 15.2033
1.95 2.25 0 18.058
1.95 2.35 0 20.8689
1.95 2.45 0 23.5513
1.95 2.55 0 25.9925
1.95 2.65 0 28.0521
1.95 2.75 0 29.5632
1.95 2.85 0 30.3052
1.95 2.95 0 29.7475
1.95 3.05 0 25.252
2.05 0.05 0 -14.0268
2.05 0.15 0 -14.7611
2.05 0.25 0 -14.4426
2.05 0.35 0 -13.9873
2.05 0.45 0 -13.4391
2.05 0.55 0 -12.7815
2.05 0.65 0 -11.9982
2.05 0.75 0 -11.0756
2.05 0.85 0 -10.0015
2.05 0.95 0 -8.76431
2.05 1.05 0 -7.35192
2.05 1.15 0 -5.75231
2.05 1.25 0 -3.95398
2.05 1.35 0 -1.94712
2.05 1.45 0 0.275292
2.05 1.55 0 2.71663
2.05 1.65 0 5.37629
2.05 1.75 0 8.24967
2.05 1.85 0 11.328
2.05 1.95 0 14.5968
2.05 2.05 0 18.0327
2.05 2.15 0 21.5983
2.05 2.25 0 25.2345
2.05 2.35 0 28.8533
2.05 2.45 0 32.332
2.05 2.55 0 35.5117
