x y z u v w
1.15 1.95 0 -1.64222 3.57238 0
1.15 2.05 0 -1.24047 3.39688 0
1.15 2.15 0 -0.670588 3.11201 0
1.15 2.25 0 0.0827474 2.72505 0
1.15 2.35 0 1.02104 2.25682 0
1.15 2.45 0 2.12849 1.7408 0
1.15 2.55 0 3.3713 1.21912 0
1.15 2.65 0 4.69969 0.73619 0
1.15 2.75 0 6.0521 0.331649 0
1.15 2.85 0 7.36091 0.0350528 0
1.15 2.95 0 8.56013 -0.129955 0
1.15 3.05 0 9.59365 -0.0882995 0
1.25 0.05 0 -0.260187 0.169821 0
1.25 0.15 0 -0.550258 0.424161 0
1.25 0.25 0 -0.742379 0.599447 0
1.25 0.35 0 -0.892371 0.787792 0
1.25 0.45 0 -1.02559 0.987546 0
1.25 0.55 0 -1.15387 1.19586 0
1.25 0.65 0 -1.28263 1.41215 0
1.25 0.75 0 -1.41398 1.63662 0
1.25 0.85 0 -1.54799 1.86916 0
1.25 0.95 0 -1.68323 2.10874 0
1.25 1.05 0 -1.81682 2.35296 0
1.25 1.15 0 -1.94441 2.59775 0
1.25 1.25 0 -2.05991 2.83698 0
1.25 1.35 0 -2.15514 3.0623 0
1.25 1.45 0 -2.21934 3.26291 0
1.25 1.55 0 -2.23876 3.4257 0
1.25 1.65 0 -2.19634 3.53569 0
1.25 1.75 0 -2.07181 3.57703 0
1.25 1.85 0 -1.84251 3.53483 0
1.25 1.95 0 -1.48535 3.39764 0
1.25 2.05 0 -0.979819 3.16047 0
1.25 2.15 0 -0.311916 2.82773 0
1.25 2.25 0 0.521933 2.41489 0
1.25 2.35 0 1.51197 1.94827 0
1.25 2.45 0 2.63415 1.46219 0
1.25 2.55 0 3.85143 0.994298 0
1.25 2.65 0 5.11669 0.579939 0
1.25 2.75 0 6.37688 0.246998 0
1.25 2.85 0 7.57806 0.0127764 0
1.25 2.95 0 8.6717 -0.111215 0
1.25 3.05 0 9.6198 -0.0721129 0
1.35 0.05 0 -0.342345 0.173761 0
1.35 0.15 0 -0.705209 0.437789 0
1.35 0.25 0 -0.929385 0.62509 0
1.35 0.35 0 -1.09452 0.825828 0
1.35 0.45 0 -1.23677 1.03743 0
1.35 0.55 0 -1.3725 1.25662 0
1.35 0.65 0 -1.50867 1.48253 0
1.35 0.75 0 -1.64739 1.71492 0
1.35 0.85 0 -1.78792 1.9531 0
1.35 0.95 0 -1.9275 2.19519 0
1.35 1.05 0 -2.06155 2.43771 0
1.35 1.15 0 -2.18373 2.67528 0
1.35 1.25 0 -2.28571 2.90034 0
1.35 1.35 0 -2.35698 3.10312 0
1.35 1.45 0 -2.38464 3.27172 0
1.35 1.55 0 -2.35328 3.39258 0
1.35 1.65 0 -2.24518 3.4514 0
1.35 1.75 0 -2.04105 3.43464 0
1.35 1.85 0 -1.72152 3.33164 0
1.35 1.95 0 -1.26932 3.1371 0
1.35 2.05 0 -0.67225 2.85349 0
1.35 2.15 0 0.0739242 2.49256 0
1.35 2.25 0 0.963164 2.07536 0
1.35 2.35 0 1.97824 1.63028 0
1.35 2.45 0 3.09142 1.18939 0
1.35 2.55 0 4.26658 0.784022 0
1.35 2.65 0 5.46213 0.440393 0
1.35 2.75 0 6.63449 0.176228 0
1.35 2.85 0 7.74228 -0.000807717 0
1.35 2.95 0 8.75117 -0.0886211 0
1.35 3.05 0 9.63643 -0.0550095 0
1.45 0.05 0 -0.429612 0.174314 0
1.45 0.15 0 -0.868704 0.441645 0
1.45 0.25 0 -1.12557 0.634643 0
1.45 0.35 0 -1.30543 0.841034 0
1.45 0.45 0 -1.45585 1.05763 0
1.45 0.55 0 -1.59787 1.28084 0
1.45 0.65 0 -1.73988 1.50938 0
1.45 0.75 0 -1.88382 1.74252 0
1.45 0.85 0 -2.02793 1.97878 0
1.45 0.95 0 -2.16787 2.21537 0
1.45 1.05 0 -2.2972 2.44766 0
1.45 1.15 0 -2.40742 2.66904 0
1.45 1.25 0 -2.48806 2.87074 0
1.45 1.35 0 -2.52659 3.04204 0
1.45 1.45 0 -2.5086 3.17069 0
1.45 1.55 0 -2.41806 3.24372 0
1.45 1.65 0 -2.23812 3.24882 0
1.45 1.75 0 -1.95221 3.17609 0
1.45 1.85 0 -1.54587 3.02016 0
1.45 1.95 0 -1.00881 2.78218 0
1.45 2.05 0 -0.337079 2.47121 0
1.45 2.15 0 0.465289 2.1043 0
1.45 2.25 0 1.38554 1.70507 0
1.45 2.35 0 2.40267 1.30089 0
1.45 2.45 0 3.48889 0.919255 0
1.45 2.55 0 4.61173 0.584234 0
1.45 2.65 0 5.73645 0.313488 0
1.45 2.75 0 6.82878 0.116276 0
1.45 2.85 0 7.85826 -0.00715443 0
1.45 2.95 0 8.80186 -0.0621749 0
1.45 3.05 0 9.64448 -0.0367005 0
1.55 0.05 0 -0.518516 0.170903 0
1.55 0.15 0 -1.03438 0.433965 0
1.55 0.25 0 -1.32351 0.625005 0
1.55 0.35 0 -1.51733 0.828766 0
1.55 0.45 0 -1.67494 1.04179 0
1.55 0.55 0 -1.82193 1.26025 0
1.55 0.65 0 -1.96797 1.48242 0
1.55 0.75 0 -2.11462 1.70693 0
1.55 0.85 0 -2.25891 1.9315 0
1.55 0.95 0 -2.39479 2.15234 0
1.55 1.05 0 -2.5138 2.36382 0
1.55 1.15 0 -2.60545 2.55831 0
1.55 1.25 0 -2.65734 2.72636 0
1.55 1.35 0 -2.65553 2.85707 0
1.55 1.45 0 -2.58501 2.93885 0
1.55 1.55 0 -2.43045 2.96062 0
1.55 1.65 0 -2.17728 2.91336 0
1.55 1.75 0 -1.81313 2.79186 0
1.55 1.85 0 -1.32939 2.59645 0
1.55 1.95 0 -0.722808 2.33412 0
1.55 2.05 0 0.00347033 2.01869 0
1.55 2.15 0 0.839443 1.66977 0
1.55 2.25 0 1.76871 1.31053 0
1.55 2.35 0 2.76962 0.964806 0
1.55 2.45 0 3.81678 0.654164 0
1.55 2.55 0 4.8828 0.395381 0
1.55 2.65 0 5.94001 0.198652 0
1.55 2.75 0 6.96265 0.0665246 0
1.55 2.85 0 7.9294 -0.00630864 0
1.55 2.95 0 8.82611 -0.0313039 0
1.55 3.05 0 9.64459 -0.0167805 0
1.65 0.05 0 -0.605072 0.163224 0
1.65 0.15 0 -1.19494 0.413796 0
1.65 0.25 0 -1.51458 0.594438 0
1.65 0.35 0 -1.72108 0.786301 0
1.65 0.45 0 -1.88459 0.986006 0
1.65 0.55 0 -2.03496 1.18958 0
1.65 0.65 0 -2.18285 1.39487 0
1.65 0.75 0 -2.32931 1.59981 0
1.65 0.85 0 -2.46998 1.80134 0
1.65 0.95 0 -2.59707 1.99485 0
1.65 1.05 0 -2.70027 2.17398 0
1.65 1.15 0 -2.76728 2.33066 0
1.65 1.25 0 -2.78439 2.4555 0
1.65 1.35 0 -2.73707 2.53845 0
1.65 1.45 0 -2.61079 2.56983 0
1.65 1.55 0 -2.39217 2.54167 0
1.65 1.65 0 -2.07013 2.44917 0
1.65 1.75 0 -1.63723 2.29218 0
1.65 1.85 0 -1.09079 2.07607 0
1.65 1.95 0 -0.433592 1.81198 0
1.65 2.05 0 0.32601 1.51599 0
